time,distance,velocity,raw_velocity
-0.355,-0.145,0,-0.07391357
-0.354,-0.145,0,-0.07385254
-0.353,-0.145,0,-0.07380676
-0.352,-0.145,0,-0.07369995
-0.351,-0.145,0,-0.07356262
-0.35,-0.145,0,-0.07339478
-0.349,-0.145,0,-0.07319641
-0.348,-0.145,0,-0.07296753
-0.347,-0.145,0,-0.07269287
-0.346,-0.145,0,-0.07240295
-0.345,-0.145,0,-0.07206726
-0.344,-0.145,0,-0.07168579
-0.343,-0.145,0,-0.07128906
-0.342,-0.145,0,-0.07086182
-0.341,-0.146,0,-0.07038879
-0.34,-0.146,0,-0.06990051
-0.339,-0.146,0,-0.0693512
-0.338,-0.146,0,-0.06881714
-0.337,-0.146,0,-0.06819153
-0.336,-0.146,0,-0.06755066
-0.335,-0.146,0,-0.06690979
-0.334,-0.146,0,-0.06617737
-0.333,-0.146,0,-0.06546021
-0.332,-0.146,0,-0.06468201
-0.331,-0.146,0,-0.06388855
-0.33,-0.146,0,-0.06304932
-0.329,-0.146,0,-0.06217957
-0.328,-0.146,0,-0.0612793
-0.327,-0.146,0,-0.06034851
-0.326,-0.147,0,-0.05940247
-0.325,-0.147,0,-0.05838013
-0.324,-0.147,0,-0.05734253
-0.323,-0.147,0,-0.05627441
-0.322,-0.147,0,-0.05517578
-0.321,-0.147,0,-0.05406189
-0.32,-0.147,0,-0.0528717
-0.319,-0.147,0,-0.05166626
-0.318,-0.147,0,-0.05044556
-0.317,-0.147,0,-0.04916382
-0.316,-0.147,0,-0.04786682
-0.315,-0.147,0,-0.04653931
-0.314,-0.147,0,-0.04516602
-0.313,-0.147,0,-0.04376221
-0.312,-0.147,0,-0.04234314
-0.311,-0.147,0,-0.04084778
-0.31,-0.147,0,-0.03935242
-0.309,-0.147,0,-0.03782654
-0.308,-0.147,0,-0.03627014
-0.307,-0.147,0,-0.03465271
-0.306,-0.147,0,-0.03302002
-0.305,-0.148,0,-0.03137207
-0.304,-0.148,0,-0.0297699
-0.303,-0.148,0,-0.02824402
-0.302,-0.148,0,-0.02679443
-0.301,-0.148,0,-0.02539063
-0.3,-0.148,0,-0.02410889
-0.299,-0.148,0,-0.02282715
-0.298,-0.148,0,-0.02168274
-0.297,-0.148,0,-0.02056885
-0.296,-0.148,0,-0.01953125
-0.295,-0.148,0,-0.01858521
-0.294,-0.148,0,-0.01768494
-0.293,-0.148,0,-0.01689148
-0.292,-0.148,0,-0.01611328
-0.291,-0.148,0,-0.01544189
-0.29,-0.148,0,-0.0148468
-0.289,-0.148,0,-0.01429749
-0.288,-0.148,0,-0.01385498
-0.287,-0.148,0,-0.01345825
-0.286,-0.148,0,-0.01313782
-0.285,-0.148,0,-0.01286316
-0.284,-0.148,0,-0.01269531
-0.283,-0.148,0,-0.01257324
-0.282,-0.148,0,-0.01255798
-0.281,-0.148,0,-0.0125885
-0.28,-0.148,0,-0.01266479
-0.279,-0.148,0,-0.01287842
-0.278,-0.148,0,-0.01309204
-0.277,-0.148,0,-0.01341248
-0.276,-0.148,0,-0.0138092
-0.275,-0.148,0,-0.01425171
-0.274,-0.148,0,-0.01478577
-0.273,-0.148,0,-0.01539612
-0.272,-0.148,0,-0.01603699
-0.271,-0.148,0,-0.01679993
-0.27,-0.148,0,-0.0176239
-0.269,-0.148,0,-0.01849365
-0.268,-0.148,0,-0.01942444
-0.267,-0.148,0,-0.02047729
-0.266,-0.148,0,-0.02156067
-0.265,-0.148,0,-0.0227356
-0.264,-0.148,0,-0.0239563
-0.263,-0.148,0,-0.02526855
-0.262,-0.148,0,-0.02664185
-0.261,-0.148,0,-0.02809143
-0.26,-0.148,0,-0.02963257
-0.259,-0.148,0,-0.03120422
-0.258,-0.148,0,-0.03286743
-0.257,-0.148,0,-0.03460693
-0.256,-0.148,0,-0.03640747
-0.255,-0.149,0,-0.03825378
-0.254,-0.149,0,-0.04006958
-0.253,-0.149,0,-0.0418396
-0.252,-0.149,0,-0.04354858
-0.251,-0.149,0,-0.04515076
-0.25,-0.149,0,-0.04676819
-0.249,-0.149,0,-0.04827881
-0.248,-0.149,0,-0.04977417
-0.247,-0.149,0,-0.05116272
-0.246,-0.149,0,-0.05250549
-0.245,-0.149,0,-0.05378723
-0.244,-0.149,0,-0.05505371
-0.243,-0.149,0,-0.05622864
-0.242,-0.149,0,-0.05734253
-0.241,-0.149,0,-0.05839539
-0.24,-0.149,0,-0.05940247
-0.239,-0.149,0,-0.06034851
-0.238,-0.149,0,-0.06124878
-0.237,-0.149,0,-0.0620575
-0.236,-0.149,0,-0.06285095
-0.235,-0.15,0,-0.06355286
-0.234,-0.15,0,-0.06420898
-0.233,-0.15,0,-0.06478882
-0.232,-0.15,0,-0.06535339
-0.231,-0.15,0,-0.06582642
-0.23,-0.15,0,-0.0662384
-0.229,-0.15,0,-0.06661987
-0.228,-0.15,0,-0.06690979
-0.227,-0.15,0,-0.06716919
-0.226,-0.15,0,-0.06736755
-0.225,-0.15,0,-0.06748962
-0.224,-0.15,0,-0.06756592
-0.223,-0.15,0,-0.06759644
-0.222,-0.15,0,-0.06755066
-0.221,-0.15,0,-0.06744385
-0.22,-0.151,0,-0.067276
-0.219,-0.151,0,-0.06707764
-0.218,-0.151,0,-0.06678772
-0.217,-0.151,0,-0.06646729
-0.216,-0.151,0,-0.06607056
-0.215,-0.151,0,-0.06564331
-0.214,-0.151,0,-0.06510925
-0.213,-0.151,0,-0.06455994
-0.212,-0.151,0,-0.06393433
-0.211,-0.151,0,-0.0632782
-0.21,-0.151,0,-0.0625
-0.209,-0.151,0,-0.06173706
-0.208,-0.151,0,-0.06086731
-0.207,-0.151,0,-0.05995178
-0.206,-0.151,0,-0.05899048
-0.205,-0.152,0,-0.0579834
-0.204,-0.152,0,-0.0569458
-0.203,-0.152,0,-0.0559845
-0.202,-0.152,0,-0.05499268
-0.201,-0.152,0,-0.05401611
-0.2,-0.152,0,-0.05308533
-0.199,-0.152,0,-0.05218506
-0.198,-0.152,0,-0.05126953
-0.197,-0.152,0,-0.050354
-0.196,-0.152,0,-0.04949951
-0.195,-0.152,0,-0.04866028
-0.194,-0.152,0,-0.04779053
-0.193,-0.152,0,-0.04699707
-0.192,-0.152,0,-0.04618835
-0.191,-0.152,0,-0.0453949
-0.19,-0.152,0,-0.04463196
-0.189,-0.152,0,-0.04386902
-0.188,-0.152,0,-0.04315186
-0.187,-0.152,0,-0.04241943
-0.186,-0.152,0,-0.04174805
-0.185,-0.152,0,-0.04104614
-0.184,-0.153,0,-0.04039001
-0.183,-0.153,0,-0.03973389
-0.182,-0.153,0,-0.03909302
-0.181,-0.153,0,-0.03851318
-0.18,-0.153,0,-0.03790283
-0.179,-0.153,0,-0.037323
-0.178,-0.153,0,-0.03675842
-0.177,-0.153,0,-0.03622437
-0.176,-0.153,0,-0.03569031
-0.175,-0.153,0,-0.03518677
-0.174,-0.153,0,-0.03469849
-0.173,-0.153,0,-0.03422546
-0.172,-0.153,0,-0.03375244
-0.171,-0.153,0,-0.0333252
-0.17,-0.153,0,-0.03291321
-0.169,-0.153,0,-0.03248596
-0.168,-0.153,0,-0.03211975
-0.167,-0.153,0,-0.03173828
-0.166,-0.153,0,-0.03140259
-0.165,-0.153,0,-0.03103638
-0.164,-0.153,0,-0.03074646
-0.163,-0.153,0,-0.03044128
-0.162,-0.153,0,-0.03015137
-0.161,-0.153,0,-0.02986145
-0.16,-0.153,0,-0.02966309
-0.159,-0.153,0,-0.02938843
-0.158,-0.153,0,-0.02920532
-0.157,-0.153,0,-0.0289917
-0.156,-0.153,0,-0.02882385
-0.155,-0.154,0,-0.02865601
-0.154,-0.154,0,-0.02845764
-0.153,-0.154,0,-0.028305049999999998
-0.152,-0.154,0,-0.02810669
-0.151,-0.154,0,-0.02787781
-0.15,-0.154,0,-0.0276947
-0.149,-0.154,0,-0.02742004
-0.148,-0.154,0,-0.02720642
-0.147,-0.154,0,-0.02694702
-0.146,-0.154,0,-0.02670288
-0.145,-0.154,0,-0.02639771
-0.144,-0.154,0,-0.02613831
-0.143,-0.154,0,-0.02581787
-0.142,-0.154,0,-0.02552795
-0.141,-0.154,0,-0.02519226
-0.14,-0.154,0,-0.02488708
-0.139,-0.154,0,-0.02452087
-0.138,-0.154,0,-0.02418518
-0.137,-0.154,0,-0.02380371
-0.136,-0.154,0,-0.0234375
-0.135,-0.154,0,-0.02307129
-0.134,-0.154,0,-0.02262878
-0.133,-0.154,0,-0.02223206
-0.132,-0.154,0,-0.02183533
-0.131,-0.154,0,-0.02139282
-0.13,-0.154,0,-0.02095032
-0.129,-0.154,0,-0.020492549999999998
-0.128,-0.154,0,-0.02001953
-0.127,-0.154,0,-0.01954651
-0.126,-0.154,0,-0.01905823
-0.125,-0.154,0,-0.018569950000000002
-0.124,-0.154,0,-0.01806641
-0.123,-0.154,0,-0.01753235
-0.122,-0.154,0,-0.01698303
-0.121,-0.154,0,-0.01646423
-0.12,-0.154,0,-0.01589966
-0.119,-0.154,0,-0.01533508
-0.118,-0.154,0,-0.01475525
-0.117,-0.154,0,-0.01416016
-0.116,-0.154,0,-0.01356506
-0.115,-0.154,0,-0.01296997
-0.114,-0.154,0,-0.01231384
-0.113,-0.154,0,-0.01170349
-0.112,-0.154,0,-0.0110321
-0.111,-0.154,0,-0.01042175
-0.11,-0.154,0,-0.009719849
-0.109,-0.154,0,-0.009048462
-0.108,-0.154,0,-0.008361816
-0.107,-0.154,0,-0.007659912
-0.106,-0.154,0,-0.00692749
-0.105,-0.155,0,-0.006240845
-0.104,-0.155,0,-0.005508423
-0.103,-0.155,0,-0.004867554
-0.102,-0.155,0,-0.004211426
-0.101,-0.155,0,-0.003616333
-0.1,-0.155,0,-0.003005981
-0.099,-0.155,0,-0.002471924
-0.098,-0.155,0,-0.001937866
-0.097,-0.155,0,-0.001419067
-0.096,-0.155,0,-9.460449e-4
-0.095,-0.155,0,-5.0354e-4
-0.094,-0.155,0,-9.155273e-5
-0.093,-0.155,0,3.051758e-4
-0.092,-0.155,0,6.713867e-4
-0.091,-0.155,0,0.00100708
-0.09,-0.155,0,0.001327515
-0.089,-0.155,0,0.001602173
-0.088,-0.155,0,0.001846313
-0.087,-0.155,0,0.002090454
-0.086,-0.155,0,0.00227356
-0.085,-0.155,0,0.002456665
-0.084,-0.155,0,0.002593994
-0.083,-0.155,0,0.002700806
-0.082,-0.155,0,0.002807617
-0.081,-0.155,0,0.002853394
-0.08,-0.155,0,0.002883911
-0.079,-0.155,0,0.00289917
-0.078,-0.155,0,0.002883911
-0.077,-0.155,0,0.002822876
-0.076,-0.154,0,0.002746582
-0.075,-0.154,0,0.002639771
-0.074,-0.154,0,0.002502441
-0.073,-0.154,0,0.002349854
-0.072,-0.154,0,0.002166748
-0.071,-0.154,0,0.001937866
-0.07,-0.154,0,0.001708984
-0.069,-0.154,0,0.001419067
-0.068,-0.154,0,0.00112915
-0.067,-0.154,0,0.00080871580000000005
-0.066,-0.154,0,4.425049e-4
-0.065,-0.154,0,7.629395e-5
-0.064,-0.154,0,-3.509521e-4
-0.063,-0.154,0,-7.781982e-4
-0.062,-0.154,0,-0.001235962
-0.061,-0.154,0,-0.001739502
-0.06,-0.154,0,-0.002258301
-0.059,-0.154,0,-0.002792358
-0.058,-0.154,0,-0.003387451
-0.057,-0.154,0,-0.003982544
-0.056,-0.154,0,-0.004608154
-0.055,-0.155,0,-0.005279541
-0.054,-0.155,0,-0.005844116
-0.053,-0.155,0,-0.00642395
-0.052,-0.155,0,-0.006912231
-0.051,-0.155,0,-0.007385254
-0.05,-0.155,0,-0.007781982
-0.049,-0.155,0,-0.008117676
-0.048,-0.155,0,-0.008453369
-0.047,-0.155,0,-0.008651733
-0.046,-0.155,0,-0.008865356
-0.045,-0.155,0,-0.009017944
-0.044,-0.155,0,-0.009109497
-0.043,-0.155,0,-0.009155273
-0.042,-0.155,0,-0.009140015
-0.041,-0.155,0,-0.009078979
-0.04,-0.155,0,-0.008972168
-0.039,-0.155,0,-0.008804321
-0.038,-0.155,0,-0.008590698
-0.037,-0.155,0,-0.008331299
-0.036,-0.155,0,-0.008010864
-0.035,-0.155,0,-0.007644653
-0.034,-0.155,0,-0.007217407
-0.033,-0.155,0,-0.006744385
-0.032,-0.155,0,-0.006225586
-0.031,-0.155,0,-0.005661011
-0.03,-0.155,0,-0.005020142
-0.029,-0.155,0,-0.004348755
-0.028,-0.155,0,-0.003631592
-0.027,-0.155,0,-0.002838135
-0.026,-0.155,0,-0.00201416
-0.025,-0.155,0,-0.00112915
-0.024,-0.155,0,-1.983643e-4
-0.023,-0.155,0,7.93457e-4
-0.022,-0.155,0,0.001815796
-0.021,-0.155,0,0.002914429
-0.02,-0.155,0,0.004058838
-0.019,-0.155,0,0.005233765
-0.018,-0.155,0,0.006484985
-0.017,-0.155,0,0.007766724
-0.016,-0.155,0,0.009124756
-0.015,-0.155,0,0.01051331
-0.014,-0.155,0,0.01196289
-0.013,-0.155,0,0.01345825
-0.012,-0.155,0,0.01501465
-0.011,-0.155,0,0.01660156
-0.01,-0.155,0,0.01826477
-0.009,-0.155,0,0.0199585
-0.008,-0.155,0,0.02172852
-0.007,-0.155,0,0.02351379
-0.006,-0.155,0,0.02539063
-0.005,-0.155,0,0.02726746
-0.004,-0.154,0,0.02923584
-0.003,-0.154,0,0.03114319
-0.002,-0.154,0,0.03308105
-0.001,-0.154,0,0.0350647
0,-0.154,0.01180184,0.0370636
0.001,-0.154,0.01832421,0.03903198
0.002,-0.154,0.02484529,0.04103088
0.003,-0.154,0.03136509,0.04309082
0.004,-0.154,0.03788361,0.04510498
0.005,-0.154,0.04440089,0.04716492
0.006,-0.154,0.05091692,0.04922485
0.007,-0.154,0.05743174,0.05130005
0.008,-0.154,0.06394537,0.05340576
0.009,-0.154,0.07045784,0.05551147
0.01,-0.154,0.07696917,0.05763245
0.011,-0.154,0.0834794,0.05976868
0.012,-0.154,0.08998857,0.06192017
0.013,-0.154,0.0964967,0.06408691
0.014,-0.154,0.1030038,0.06626892
0.015,-0.154,0.10951,0.06845093
0.016,-0.154,0.1160153,0.07067871
0.017,-0.153,0.1225197,0.07289124
0.018,-0.153,0.1290232,0.07514954
0.019,-0.153,0.135526,0.07736206
0.02,-0.153,0.142028,0.07965088
0.021,-0.153,0.1485294,0.0819397
0.022,-0.153,0.1550301,0.08422852
0.023,-0.153,0.1615302,0.08653259
0.024,-0.153,0.1680297,0.08883667
0.025,-0.153,0.1745288,0.09118652
0.026,-0.153,0.1810274,0.09355164
0.027,-0.153,0.1875256,0.09590149
0.028,-0.153,0.1940234,0.09829712
0.029,-0.152,0.200521,0.1006775
0.03,-0.152,0.2070183,0.1031036
0.031,-0.152,0.2135154,0.1055145
0.032,-0.152,0.2200124,0.1079407
0.033,-0.152,0.2265092,0.1103973
0.034,-0.152,0.233006,0.1128693
0.035,-0.152,0.2395028,0.1153564
0.036,-0.152,0.2459996,0.1178436
0.037,-0.152,0.2524965,0.1203461
0.038,-0.151,0.2589936,0.1228638
0.039,-0.151,0.2654908,0.1254272
0.04,-0.151,0.2719882,0.1279602
0.041,-0.151,0.2784858,0.1305237
0.042,-0.151,0.2849838,0.1331177
0.043,-0.151,0.2914821,0.1357117
0.044,-0.151,0.2979807,0.1382904
0.045,-0.151,0.3044797,0.1409607
0.046,-0.15,0.3109791,0.1437683
0.047,-0.15,0.317479,0.1467285
0.048,-0.15,0.3239794,0.1499176
0.049,-0.15,0.3304802,0.1532593
0.05,-0.15,0.3369816,0.1567535
0.051,-0.15,0.3434835,0.1604614
0.052,-0.149,0.349986,0.1643372
0.053,-0.149,0.3564891,0.1684265
0.054,-0.149,0.3629927,0.1726379
0.055,-0.149,0.3694969,0.177063
0.056,-0.149,0.3760018,0.1816559
0.057,-0.149,0.3825073,0.1864471
0.058,-0.148,0.3890133,0.191391
0.059,-0.148,0.39552,0.1965332
0.06,-0.148,0.4020274,0.2018433
0.061,-0.148,0.4085353,0.2073517
0.062,-0.148,0.4150439,0.2130127
0.063,-0.147,0.421553,0.21887210000000001
0.064,-0.147,0.4280629,0.2248993
0.065,-0.147,0.4345733,0.2311249
0.066,-0.147,0.4410842,0.2375183
0.067,-0.146,0.4475958,0.2440948
0.068,-0.146,0.454108,0.250824
0.069,-0.146,0.4606207,0.257782
0.07,-0.146,0.4671339,0.2648773
0.071,-0.145,0.4736477,0.272171
0.072,-0.145,0.480162,0.2796478
0.073,-0.145,0.4866767,0.2872925
0.074,-0.145,0.4931919,0.2951202
0.075,-0.144,0.4997076,0.3031311
0.076,-0.144,0.5062237,0.3113251
0.077,-0.144,0.5127401,0.3196869
0.078,-0.143,0.519257,0.3282318
0.079,-0.143,0.5257742,0.3369598
0.08,-0.143,0.5322917,0.3458862
0.081,-0.142,0.5388095,0.3549652
0.082,-0.142,0.5453275,0.3642273
0.083,-0.142,0.5518457,0.3736725
0.084,-0.141,0.5583642,0.3832855
0.085,-0.141,0.5648829,0.3931122
0.086,-0.141,0.5714016,0.4030914
0.087,-0.14,0.5779205,0.4132385
0.088,-0.14,0.5844394,0.4235992
0.089,-0.139,0.5909584,0.4341125
0.09,-0.139,0.5974773,0.4448242
0.091,-0.138,0.6039963,0.4556885
0.092,-0.138,0.6105152,0.4667511
0.093,-0.137,0.617034,0.4779968
0.094,-0.137,0.6235526,0.4894409
0.095,-0.137,0.630071,0.5010071
0.096,-0.136,0.6365893,0.5126953
0.097,-0.135,0.6431074,0.5244598
0.098,-0.135,0.6496252,0.5363007
0.099,-0.134,0.6561427,0.5482635
0.1,-0.134,0.6626599,0.5602417
0.101,-0.133,0.6691767,0.5723724
0.102,-0.133,0.6756932,0.584549
0.103,-0.132,0.6822091,0.596817
0.104,-0.132,0.6887247,0.6091614
0.105,-0.131,0.6952398,0.6216125
0.106,-0.13,0.7017544,0.6341248
0.107,-0.13,0.7082684,0.6467133
0.108,-0.129,0.7147819,0.6594086
0.109,-0.128,0.7212947,0.6721802
0.11,-0.128,0.7278069,0.6850433
0.111,-0.127,0.7343184,0.6979752
0.112,-0.126,0.7408293,0.7109833
0.113,-0.126,0.7473394,0.7240982
0.114,-0.125,0.7538487,0.7372742
0.115,-0.124,0.7603573,0.7505569
0.116,-0.123,0.766865,0.7639084
0.117,-0.123,0.7733718,0.7773438
0.118,-0.122,0.7798777,0.7908783
0.119,-0.121,0.7863826,0.8044586
0.12,-0.12,0.7928866,0.818161
0.121,-0.119,0.7993895,0.8319244
0.122,-0.119,0.8058914,0.845787
0.123,-0.118,0.8123921,0.859726
0.124,-0.117,0.8188917,0.8737564
0.125,-0.116,0.8253901,0.8878403
0.126,-0.115,0.8318872,0.9020386
0.127,-0.114,0.838383,0.9163132
0.128,-0.113,0.8448775,0.9306793
0.129,-0.112,0.8513706,0.9451065
0.13,-0.111,0.8578622,0.9596405
0.131,-0.111,0.8643523,0.9742355
0.132,-0.11,0.8708408,0.9889374
0.133,-0.109,0.8773278,1.003693
0.134,-0.108,0.883813,1.01857
0.135,-0.107,0.8902965,1.033501
0.136,-0.105,0.8967782,1.048523
0.137,-0.104,0.903258,1.063644
0.138,-0.103,0.9097359,1.078827
0.139,-0.102,0.9162117,1.094109
0.14,-0.101,0.9226854,1.109459
0.141,-0.1,0.9291571,1.124901
0.142,-0.099,0.9356264,1.140434
0.143,-0.098,0.9420934,1.156036
0.144,-0.097,0.948558,1.17173
0.145,-0.096,0.9550202,1.187431
0.146,-0.094,0.9614797,1.202911
0.147,-0.093,0.9679366,1.218018
0.148,-0.092,0.9743907,1.232841
0.149,-0.091,0.9808421,1.24733
0.15,-0.089,0.9872904,1.261497
0.151,-0.088,0.9937357,1.275337
0.152,-0.087,1.000178,1.288872
0.153,-0.086,1.006617,1.302071
0.154,-0.084,1.013052,1.314941
0.155,-0.083,1.019485,1.327522
0.156,-0.082,1.025913,1.339745
0.157,-0.08,1.032338,1.351669
0.158,-0.079,1.038759,1.363258
0.159,-0.078,1.045177,1.37455
0.16,-0.076,1.05159,1.385483
0.161,-0.075,1.058,1.396118
0.162,-0.073,1.064405,1.406418
0.163,-0.072,1.070806,1.41642
0.164,-0.071,1.077203,1.426071
0.165,-0.069,1.083595,1.435425
0.166,-0.068,1.089983,1.44445
0.167,-0.066,1.096367,1.453148
0.168,-0.065,1.102745,1.461521
0.169,-0.063,1.109119,1.469578
0.17,-0.062,1.115488,1.477318
0.171,-0.06,1.121852,1.484737
0.172,-0.059,1.128211,1.491817
0.173,-0.057,1.134565,1.498596
0.174,-0.056,1.140914,1.505039
0.175,-0.054,1.1472579999999999,1.511169
0.176,-0.053,1.153596,1.516975
0.177,-0.051,1.159929,1.522461
0.178,-0.05,1.166257,1.527622
0.179,-0.048,1.172579,1.532467
0.18,-0.047,1.178896,1.536987
0.181,-0.045,1.185207,1.541176
0.182,-0.044,1.191513,1.545059
0.183,-0.042,1.197814,1.548607
0.184,-0.041,1.204108,1.551846
0.185,-0.039,1.210398,1.554756
0.186,-0.038,1.216681,1.557343
0.187,-0.036,1.222959,1.55962
0.188,-0.034,1.229232,1.561558
0.189,-0.033,1.235498,1.563183
0.19,-0.031,1.24176,1.564489
0.191,-0.03,1.248015,1.565468
0.192,-0.028,1.254265,1.566128
0.193,-0.027,1.26051,1.566469
0.194,-0.025,1.266749,1.566483
0.195,-0.024,1.272983,1.56628
0.196,-0.022,1.279211,1.566269
0.197,-0.02,1.285434,1.566544
0.198,-0.019,1.291652,1.56711
0.199,-0.017,1.297864,1.567972
0.2,-0.016,1.304072,1.56912
0.201,-0.014,1.310274,1.57056
0.202,-0.013,1.316471,1.572293
0.203,-0.011,1.322664,1.574316
0.204,-0.009,1.328851,1.57663
0.205,-0.008,1.335034,1.579236
0.206,-0.006,1.341213,1.58213
0.207,-0.005,1.347386,1.585316
0.208,-0.003,1.353555,1.588794
0.209,-0.001,1.35972,1.592566
0.21,0,1.36588,1.596622
0.211,0.001,1.372036,1.600975
0.212,0.002,1.378188,1.605615
0.213,0.004,1.384336,1.610547
0.214,0.006,1.39048,1.615772
0.215,0.007,1.39662,1.621284
0.216,0.009,1.402757,1.627093
0.217,0.01,1.40889,1.63319
0.218,0.012,1.415019,1.639574
0.219,0.014,1.421145,1.646254
0.22,0.015,1.427267,1.653221
0.221,0.017,1.433387,1.660488
0.222,0.019,1.439503,1.668032
0.223,0.02,1.445616,1.675879
0.224,0.022,1.451726,1.684011
0.225,0.024,1.457833,1.692436
0.226,0.025,1.463938,1.701147
0.227,0.027,1.47004,1.710159
0.228,0.029,1.476139,1.71945
0.229,0.03,1.482236,1.729044
0.23,0.032,1.48833,1.738922
0.231,0.034,1.494422,1.749092
0.232,0.036,1.500512,1.759544
0.233,0.037,1.506599,1.770306
0.234,0.039,1.512685,1.781349
0.235,0.041,1.518768,1.792683
0.236,0.043,1.524849,1.804302
0.237,0.045,1.530928,1.816227
0.238,0.046,1.537006,1.828426
0.239,0.048,1.543081,1.840927
0.24,0.05,1.549154,1.853722
0.241,0.052,1.555226,1.866795
0.242,0.054,1.561296,1.880165
0.243,0.056,1.567364,1.893833
0.244,0.058,1.57343,1.907776
0.245,0.06,1.579494,1.921944
0.246,0.061,1.585556,1.935963
0.247,0.063,1.591617,1.949772
0.248,0.065,1.597675,1.963364
0.249,0.067,1.603732,1.97673
0.25,0.069,1.609787,1.989891
0.251,0.071,1.61584,2.002815
0.252,0.073,1.621891,2.015533
0.253,0.075,1.627939,2.028038
0.254,0.077,1.633986,2.040314
0.255,0.079,1.64003,2.052361
0.256,0.081,1.646073,2.064217
0.257,0.083,1.652112,2.075844
0.258,0.086,1.65815,2.08725
0.259,0.088,1.664185,2.098427
0.26,0.09,1.670217,2.109406
0.261,0.092,1.676247,2.120155
0.262,0.094,1.682274,2.130699
0.263,0.096,1.688299,2.140991
0.264,0.098,1.694321,2.1511
0.265,0.1,1.700339,2.16098
0.266,0.103,1.706355,2.170639
0.267,0.105,1.712367,2.180077
0.268,0.107,1.718377,2.189293
0.269,0.109,1.724382,2.198318
0.27,0.111,1.730385,2.207092
0.271,0.113,1.736384,2.215668
0.272,0.116,1.74238,2.224014
0.273,0.118,1.748371,2.23214
0.274,0.12,1.754359,2.240059
0.275,0.122,1.760344,2.247757
0.276,0.125,1.766324,2.255226
0.277,0.127,1.7723,2.262505
0.278,0.129,1.778272,2.269516
0.279,0.131,1.78424,2.276352
0.28,0.134,1.790204,2.282974
0.281,0.136,1.796163,2.289337
0.282,0.138,1.802118,2.295502
0.283,0.141,1.808068,2.301453
0.284,0.143,1.814014,2.307205
0.285,0.145,1.819955,2.312698
0.286,0.147,1.825891,2.317993
0.287,0.15,1.831823,2.323074
0.288,0.152,1.83775,2.327942
0.289,0.154,1.843672,2.33255
0.29,0.157,1.849589,2.337006
0.291,0.159,1.855502,2.341202
0.292,0.161,1.861409,2.345154
0.293,0.164,1.867311,2.348969
0.294,0.166,1.873209,2.352493
0.295,0.169,1.879101,2.355835
0.296,0.171,1.884988,2.359024
0.297,0.173,1.89087,2.362091
0.298,0.176,1.896748,2.36499
0.299,0.178,1.90262,2.367783
0.3,0.18,1.908487,2.370422
0.301,0.183,1.91435,2.372925
0.302,0.185,1.920207,2.37529
0.303,0.187,1.926059,2.377518
0.304,0.19,1.931907,2.379593
0.305,0.192,1.93775,2.381546
0.306,0.195,1.943588,2.383362
0.307,0.197,1.949421,2.385056
0.308,0.199,1.955249,2.386581
0.309,0.202,1.961073,2.38797
0.31,0.204,1.966892,2.389236
0.311,0.206,1.972707,2.390366
0.312,0.209,1.978517,2.391357
0.313,0.211,1.984323,2.392212
0.314,0.214,1.990124,2.392914
0.315,0.216,1.995921,2.393478
0.316,0.218,2.001714,2.393906
0.317,0.221,2.007503,2.394211
0.318,0.223,2.013287,2.394379
0.319,0.226,2.019068,2.394394
0.32,0.228,2.024845,2.394287
0.321,0.23,2.030617,2.394028
0.322,0.233,2.036386,2.393631
0.323,0.235,2.042152,2.393082
0.324,0.238,2.047913,2.392441
0.325,0.24,2.053672,2.391632
0.326,0.242,2.059426,2.390686
0.327,0.245,2.065177,2.389603
0.328,0.247,2.070925,2.388382
0.329,0.25,2.076669,2.387024
0.33,0.252,2.082411,2.385544
0.331,0.254,2.088149,2.383896
0.332,0.257,2.093884,2.382111
0.333,0.259,2.099616,2.380188
0.334,0.261,2.105345,2.378235
0.335,0.264,2.11107,2.375977
0.336,0.266,2.116793,2.373627
0.337,0.269,2.122514,2.371216
0.338,0.271,2.128231,2.368622
0.339,0.273,2.133946,2.365845
0.34,0.276,2.139658,2.363007
0.341,0.278,2.145367,2.360016
0.342,0.28,2.151074,2.356812
0.343,0.283,2.156778,2.353546
0.344,0.285,2.162479,2.350128
0.345,0.288,2.168178,2.346588
0.346,0.29,2.173875,2.343048
0.347,0.292,2.179568,2.33963
0.348,0.295,2.185259,2.336212
0.349,0.297,2.190948,2.332825
0.35,0.299,2.196634,2.329529
0.351,0.302,2.202317,2.326294
0.352,0.304,2.207998,2.323029
0.353,0.306,2.213676,2.319885
0.354,0.308,2.219352,2.316742
0.355,0.311,2.225024,2.31369
0.356,0.313,2.230695,2.310669
0.357,0.315,2.236362,2.307709
0.358,0.318,2.242027,2.30481
0.359,0.32,2.247689,2.301941
0.36,0.322,2.253348,2.299072
0.361,0.325,2.259004,2.296387
0.362,0.327,2.264657,2.293579
0.363,0.329,2.270308,2.290985
0.364,0.332,2.275955,2.28833
0.365,0.334,2.2816,2.285767
0.366,0.336,2.287241,2.283264
0.367,0.338,2.292879,2.280762
0.368,0.341,2.298514,2.278351
0.369,0.343,2.304146,2.276001
0.37,0.345,2.309775,2.273682
0.371,0.347,2.3154,2.271393
0.372,0.35,2.321022,2.269196
0.373,0.352,2.326641,2.266998
0.374,0.354,2.332256,2.264923
0.375,0.357,2.337868,2.262756
0.376,0.359,2.343476,2.260834
