time,distance,velocity,raw_velocity
0.688,1.625,0.1714795,0.1503711
0.689,1.629,0.172368,0.1501136
0.69,1.633,0.173264,0.1499066
0.691,1.637,0.1741676,0.1497521
0.692,1.642,0.1750788,0.1496491
0.693,1.646,0.1759977,0.1495967
0.694,1.65,0.1769242,0.1495972
0.695,1.654,0.1778585,0.1496477
0.696,1.658,0.1788007,0.1497512
0.697,1.662,0.1797506,0.1499052
0.698,1.667,0.1807085,0.1501107
0.699,1.671,0.1816743,0.1503682
0.7,1.675,0.182648,0.1506772
0.701,1.679,0.1836298,0.1510372
0.702,1.683,0.1846196,0.1514506
0.703,1.688,0.1856175,0.1519117
0.704,1.692,0.1866236,0.1524267
0.705,1.696,0.1876378,0.1529951
0.706,1.7,0.1886602,0.1536121
0.707,1.704,0.1896908,0.1542807
0.708,1.709,0.1907298,0.1550026
0.709,1.713,0.191777,0.155776
0.71,1.717,0.1928325,0.156599
0.711,1.721,0.1938964,0.1574745
0.712,1.726,0.1949687,0.1584015
0.713,1.73,0.1960493,0.15938
0.714,1.734,0.1971384,0.1604099
0.715,1.738,0.198236,0.1614923
0.716,1.743,0.199342,0.1626253
0.717,1.747,0.2004565,0.1638088
0.718,1.751,0.2015794,0.1650467
0.719,1.755,0.2027109,0.1663342
0.72,1.76,0.2038509,0.1676722
0.721,1.764,0.2049994,0.1690636
0.722,1.768,0.2061564,0.1705074
0.723,1.773,0.207322,0.171998
0.724,1.777,0.208496,0.1735458
0.725,1.781,0.2096786,0.1751423
0.726,1.785,0.2108697,0.1767893
0.727,1.79,0.2120694,0.1784906
0.728,1.794,0.2132775,0.1802406
0.729,1.798,0.2144941,0.182045
0.73,1.803,0.2157192,0.183898
0.731,1.807,0.2169528,0.1858053
0.732,1.811,0.2181947,0.1877623
0.733,1.816,0.2194451,0.1897545
0.734,1.82,0.2207039,0.1917181
0.735,1.824,0.221971,0.1936369
0.736,1.829,0.2232465,0.195509
0.737,1.833,0.2245302,0.1973352
0.738,1.837,0.2258223,0.1991158
0.739,1.842,0.2271225,0.2008533
0.74,1.846,0.2284309,0.2025414
0.741,1.85,0.2297474,0.2041855
0.742,1.855,0.2310721,0.2057867
0.743,1.859,0.2324048,0.2073374
0.744,1.863,0.2337455,0.208848
0.745,1.868,0.2350942,0.210309
0.746,1.872,0.2364507,0.2117281
0.747,1.877,0.2378152,0.2130947
0.748,1.881,0.2391874,0.2144241
0.749,1.885,0.2405674,0.2157021
0.75,1.89,0.2419551,0.2169361
0.751,1.894,0.2433504,0.2181263
0.752,1.899,0.2447533,0.2192707
0.753,1.903,0.2461637,0.2203674
0.754,1.907,0.2475816,0.2214184
0.755,1.912,0.2490069,0.2224255
0.756,1.916,0.2504396,0.2233868
0.757,1.921,0.2518795,0.2243042
0.758,1.925,0.2533267,0.225172
0.759,1.929,0.2547811,0.2259998
0.76,1.934,0.2562426,0.2267742
0.761,1.938,0.2577111,0.2275124
0.762,1.943,0.2591866,0.22819710000000001
0.763,1.947,0.2606691,0.228838
0.764,1.952,0.2621584,0.2294388
0.765,1.956,0.2636545,0.2299862
0.766,1.96,0.2651574,0.2304916
0.767,1.965,0.2666669,0.2309532
0.768,1.969,0.2681831,0.231369
0.769,1.974,0.2697059,0.2317352
0.77,1.978,0.2712352,0.2320614
0.771,1.983,0.2727709,0.232338
0.772,1.987,0.2743131,0.2325706
0.773,1.992,0.2758616,0.2327557
0.774,1.996,0.2774163,0.2328968
0.775,2.001,0.2789774,0.2329922
0.776,2.005,0.2805445,0.2330437
0.777,2.01,0.2821179,0.2330475
0.778,2.014,0.2836973,0.2330074
0.779,2.019,0.2852828,0.2329197
0.78,2.023,0.2868742,0.2327881
0.781,2.028,0.2884715,0.2326107
0.782,2.032,0.2900748,0.2323856
0.783,2.037,0.2916839,0.2321396
0.784,2.041,0.2932989,0.2319508
0.785,2.046,0.2949196,0.2318497
0.786,2.05,0.296546,0.2318306
0.787,2.055,0.2981781,0.2318878
0.788,2.059,0.2998159,0.2320366
0.789,2.064,0.3014593,0.2322617
0.79,2.068,0.3031083,0.2325726
0.791,2.073,0.3047629,0.2329655
0.792,2.077,0.306423,0.2334404
0.793,2.082,0.3080887,0.2339993
0.794,2.087,0.3097598,0.2346382
0.795,2.091,0.3114364,0.2353668
0.796,2.096,0.3131185,0.2361679
0.797,2.1,0.314806,0.2370586
0.798,2.105,0.3164989,0.2380314
0.799,2.109,0.3181972,0.2390823
0.8,2.114,0.319901,0.2402248
0.801,2.119,0.3216101,0.2414398
0.802,2.123,0.3233247,0.2427483
0.803,2.128,0.3250446,0.2441292
0.804,2.132,0.3267699,0.2455997
0.805,2.137,0.3285006,0.2471466
0.806,2.142,0.3302366,0.2487831
0.807,2.146,0.3319781,0.2504978
0.808,2.151,0.3337249,0.2522984
0.809,2.155,0.3354772,0.254179
0.81,2.16,0.3372349,0.25614170000000003
0.811,2.165,0.338998,0.2581902
0.812,2.169,0.34076650000000003,0.2603207
0.813,2.174,0.3425405,0.2625332
0.814,2.178,0.34432,0.2648277
0.815,2.183,0.3461049,0.2672062
0.816,2.188,0.3478954,0.2696648
0.817,2.192,0.3496914,0.2722092
0.818,2.197,0.351493,0.2748375
0.819,2.202,0.3533002,0.2775459
0.82,2.206,0.355113,0.2803307
0.821,2.211,0.3569314,0.2832108
0.822,2.216,0.3587556,0.2861671
0.823,2.22,0.3605854,0.2892036
0.824,2.225,0.362421,0.29233170000000003
0.825,2.23,0.3642624,0.2955322
0.826,2.234,0.3661096,0.2988243
0.827,2.239,0.3679627,0.3021889
0.828,2.244,0.3698218,0.3056412
0.829,2.248,0.3716868,0.3091812
0.83,2.253,0.3735578,0.3128014
0.831,2.258,0.3754348,0.3165016
0.832,2.262,0.377318,0.320282
0.833,2.267,0.3792073,0.3241234
0.834,2.272,0.3811028,0.3278961
0.835,2.276,0.3830046,0.3315697
0.836,2.281,0.3849126,0.3351631
0.837,2.286,0.3868271,0.3386536
0.838,2.29,0.388748,0.3420601
0.839,2.295,0.3906753,0.3453598
0.84,2.3,0.3926092,0.3485794
0.841,2.305,0.3945497,0.3516922
0.842,2.309,0.3964968,0.3547249
0.843,2.314,0.3984506,0.3576584
0.844,2.319,0.4004112,0.3604965
0.845,2.324,0.4023786,0.3632507
0.846,2.328,0.4043528,0.3658943
0.847,2.333,0.406334,0.3684616
0.848,2.338,0.4083222,0.3709259
0.849,2.343,0.4103174,0.3732986
0.85,2.347,0.4123197,0.3755836
0.851,2.352,0.4143292,0.3777695
0.852,2.357,0.4163458,0.3798637
0.853,2.362,0.4183698,0.3818626
0.854,2.366,0.420401,0.3837738
0.855,2.371,0.4224397,0.385582
0.856,2.376,0.4244857,0.38731
0.857,2.381,0.4265393,0.3889351
0.858,2.385,0.4286004,0.3904686
0.859,2.39,0.430669,0.3919144
0.86,2.395,0.4327453,0.3932571
0.861,2.4,0.4348294,0.3945122
0.862,2.405,0.4369211,0.3956757
0.863,2.409,0.4390206,0.39674
0.864,2.414,0.441128,0.3977165
0.865,2.419,0.4432433,0.3986015
0.866,2.424,0.4453665,0.3993874
0.867,2.429,0.4474977,0.4000816
0.868,2.433,0.449637,0.4006805
0.869,2.438,0.4517843,0.4011917
0.87,2.443,0.4539397,0.4016037
0.871,2.448,0.4561034,0.4019279
0.872,2.453,0.4582752,0.402153
0.873,2.457,0.4604553,0.4022903
0.874,2.462,0.4626437,0.4023361
0.875,2.467,0.4648404,0.4022827
0.876,2.472,0.4670455,0.4021339
0.877,2.477,0.4692591,0.4018974
0.878,2.482,0.4714811,0.4015694
0.879,2.487,0.4737116,0.4011421
0.88,2.491,0.4759507,0.4006233
0.881,2.496,0.4781983,0.400013
0.882,2.501,0.4804545,0.3993111
0.883,2.506,0.4827194,0.3985367
0.884,2.511,0.484993,0.3977852
0.885,2.516,0.4872753,0.3970909
0.886,2.521,0.4895663,0.3964424
0.887,2.525,0.4918661,0.3958473
0.888,2.53,0.4941747,0.3953018
0.889,2.535,0.4964922,0.3948097
0.89,2.54,0.4988185,0.3943634
0.891,2.545,0.5011538,0.3939667
0.892,2.55,0.503498,0.3936272
0.893,2.555,0.5058512,0.3933334
0.894,2.56,0.5082134,0.3930817
0.895,2.565,0.5105846,0.3929024
0.896,2.569,0.5129648,0.3927498
0.897,2.574,0.5153542,0.3926659
0.898,2.579,0.5177528,0.3926239
0.899,2.584,0.5201604,0.3926277
0.9,2.589,0.5225772,0.3926926
0.901,2.594,0.5250033,0.3927994
0.902,2.599,0.5274386,0.3929596
0.903,2.604,0.5298831,0.3931732
0.904,2.609,0.532337,0.3934402
0.905,2.614,0.5348001,0.3937378
0.906,2.619,0.5372726,0.3941116
0.907,2.624,0.5397546,0.3945236
0.908,2.629,0.5422459,0.3949814
0.909,2.634,0.5447466,0.3955078
0.91,2.638,0.5472567,0.3960571
0.911,2.643,0.5497764,0.3966751
0.912,2.648,0.5523055,0.3973465
0.913,2.653,0.5548442,0.3980484
0.914,2.658,0.5573924,0.3988342
0.915,2.663,0.5599502,0.3996429
0.916,2.668,0.5625175,0.4005051
0.917,2.673,0.5650945,0.4014282
0.918,2.678,0.5676811,0.4023972
0.919,2.683,0.5702773,0.4034119
0.92,2.688,0.5728832,0.4044724
0.921,2.693,0.5754988,0.4056015
0.922,2.698,0.578124,0.4067688
0.923,2.703,0.580759,0.4079971
0.924,2.708,0.5834037,0.4092484
0.925,2.713,0.5860581,0.4105835
0.926,2.718,0.5887223,0.4119568
0.927,2.723,0.5913963,0.4133759
0.928,2.728,0.59408,0.4148407
0.929,2.733,0.5967734,0.4163818
0.93,2.738,0.5994767,0.4179306
0.931,2.743,0.6021897,0.4195786
0.932,2.748,0.6049126,0.4212341
0.933,2.753,0.6076452,0.422966
0.934,2.758,0.6103877,0.4247208
0.935,2.763,0.6131399,0.4265213
0.936,2.768,0.6159019,0.4283447
0.937,2.773,0.6186737,0.4302216
0.938,2.778,0.6214554,0.4321136
0.939,2.783,0.6242468,0.4340591
0.94,2.788,0.627048,0.4360275
0.941,2.794,0.629859,0.4380341
0.942,2.799,0.6326798,0.4400864
0.943,2.804,0.6355103,0.4421539
0.944,2.809,0.6383505,0.4442749
0.945,2.814,0.6412005,0.446434
0.946,2.819,0.6440603,0.4486084
0.947,2.824,0.6469298,0.4508362
0.948,2.829,0.649809,0.4530869
0.949,2.834,0.6526979,0.4553833
0.95,2.839,0.6555965,0.4577179
0.951,2.844,0.6585048,0.4600677
0.952,2.849,0.6614227,0.4624863
0.953,2.854,0.6643503,0.4649048
0.954,2.859,0.6672875,0.4673767
0.955,2.865,0.6702344,0.4698792
0.956,2.87,0.6731909,0.4724274
0.957,2.875,0.6761569,0.4750061
0.958,2.88,0.6791326,0.4776154
0.959,2.885,0.6821178,0.4802704
0.96,2.89,0.6851127,0.4829407
0.961,2.895,0.688117,0.4856567
0.962,2.9,0.6911309,0.4884186
0.963,2.905,0.6941543,0.4912033
0.964,2.911,0.6971872,0.4940338
0.965,2.916,0.7002297,0.4968872
0.966,2.921,0.7032817,0.499794
0.967,2.926,0.7063431,0.5027237
0.968,2.931,0.7094141,0.5056839
0.969,2.936,0.7124946,0.5086823
0.97,2.941,0.7155845,0.5117416
0.971,2.946,0.7186838,0.5147934
0.972,2.952,0.7217927,0.5179062
0.973,2.957,0.724911,0.5210571
0.974,2.962,0.7280388,0.5242386
0.975,2.967,0.7311761,0.5274506
0.976,2.972,0.7343229,0.5307007
0.977,2.977,0.7374792,0.5339813
0.978,2.983,0.7406449,0.5373154
0.979,2.988,0.7438202,0.5406647
0.98,2.993,0.7470049,0.5440598
0.981,2.998,0.7501992,0.5474854
0.982,3.003,0.753403,0.5509567
0.983,3.008,0.7566164,0.5544815
0.984,3.014,0.7598393,0.5582352
0.985,3.019,0.7630718,0.5622025
0.986,3.024,0.7663139,0.5664139
0.987,3.029,0.7695657,0.5708771
0.988,3.034,0.7728271,0.5755844
0.989,3.04,0.7760981,0.580513
0.99,3.045,0.7793789,0.5856857
0.991,3.05,0.7826694,0.5911102
0.992,3.055,0.7859697,0.5967636
0.993,3.06,0.7892797,0.6026535
0.994,3.066,0.7925995,0.6087952
0.995,3.071,0.7959292,0.6151581
0.996,3.076,0.7992688,0.6217804
0.997,3.081,0.8026182,0.6286392
0.998,3.086,0.8059776,0.6357193
0.999,3.092,0.809347,0.6430588
1,3.097,0.8127263,0.6506348
1.001,3.102,0.8161157,0.658432
1.002,3.107,0.8195152,0.6665039
1.003,3.113,0.8229247,0.6747818
1.004,3.118,0.8263443,0.6833115
1.005,3.123,0.8297741,0.6920776
1.006,3.128,0.833214,0.7010956
1.007,3.134,0.8366642,0.7103424
1.008,3.139,0.8401246,0.7198257
1.009,3.144,0.8435953,0.7295609
1.01,3.149,0.8470761,0.7395248
1.011,3.155,0.8505673,0.749733
1.012,3.16,0.8540689,0.7601776
1.013,3.165,0.8575807,0.770874
1.014,3.17,0.8611029,0.7817841
1.015,3.176,0.8646355,0.7929611
1.016,3.181,0.8681785,0.8043671
1.017,3.186,0.8717319,0.8160019
1.018,3.191,0.8752957,0.8278885
1.019,3.197,0.8788699,0.8400192
1.02,3.202,0.8824545,0.8523712
1.021,3.207,0.8860496,0.8649826
1.022,3.213,0.8896551,0.8778152
1.023,3.218,0.893271,0.8908997
1.024,3.223,0.8968974,0.9042358
1.025,3.229,0.9005341,0.9177856
1.026,3.234,0.9041813,0.9315948
1.027,3.239,0.9078389,0.9456329
1.028,3.244,0.9115068,0.9598846
1.029,3.25,0.9151852,0.9744415
1.03,3.255,0.9188738,0.9891815
1.031,3.26,0.9225728,1.004196
1.032,3.266,0.9262821,1.019409
1.033,3.271,0.9300017,1.034836
1.034,3.276,0.9337314,1.050064
1.035,3.282,0.9374714,1.065079
1.036,3.287,0.9412216,1.07991
1.037,3.292,0.9449819,1.094467
1.038,3.298,0.9487522,1.108826
1.039,3.303,0.9525325,1.122955
1.04,3.308,0.9563228,1.136841
1.041,3.314,0.9601231,1.150513
1.042,3.319,0.9639332,1.163956
1.043,3.324,0.9677532,1.17717
1.044,3.33,0.9715828,1.190186
1.045,3.335,0.9754221,1.202957
1.046,3.341,0.9792711,1.215485
1.047,3.346,0.9831296,1.227798
1.048,3.351,0.9869976,1.239883
1.049,3.357,0.9908749,1.25177
1.05,3.362,0.9947617,1.263412
1.051,3.367,0.9986576,1.274811
1.052,3.373,1.002563,1.285995
1.053,3.378,1.006477,1.296967
1.054,3.383,1.0104,1.307709
1.055,3.389,1.014333,1.318207
1.056,3.394,1.018274,1.328491
1.057,3.4,1.022224,1.338562
1.058,3.405,1.026182,1.348404
1.059,3.41,1.030149,1.358002
1.06,3.416,1.034125,1.367371
1.061,3.421,1.038109,1.376541
1.062,3.427,1.042102,1.385483
1.063,3.432,1.046102,1.39418
1.064,3.437,1.050111,1.402664
1.065,3.443,1.054128,1.410919
1.066,3.448,1.058153,1.41893
1.067,3.454,1.062186,1.426727
1.068,3.459,1.066227,1.434326
1.069,3.465,1.070275,1.441666
1.07,3.47,1.074331,1.448807
1.071,3.475,1.078395,1.455673
1.072,3.481,1.082466,1.462387
1.073,3.486,1.086544,1.468811
1.074,3.492,1.09063,1.475021
1.075,3.497,1.094723,1.481049
1.076,3.503,1.098823,1.486816
1.077,3.508,1.10293,1.49234
1.078,3.514,1.107044,1.497681
1.079,3.519,1.111165,1.502747
1.08,3.524,1.115292,1.507629
1.081,3.53,1.119426,1.512283
1.082,3.535,1.123567,1.516693
1.083,3.541,1.127715,1.520889
1.084,3.546,1.131869,1.524933
1.085,3.552,1.136029,1.528809
1.086,3.557,1.140195,1.532562
1.087,3.563,1.144368,1.536133
1.088,3.568,1.148547,1.539551
1.089,3.574,1.152732,1.542831
1.09,3.579,1.156923,1.545975
1.091,3.585,1.16112,1.548904
1.092,3.59,1.165323,1.551758
1.093,3.596,1.169532,1.554398
1.094,3.601,1.173746,1.556915
1.095,3.607,1.177966,1.55928
1.096,3.612,1.182192,1.561478
1.097,3.618,1.186424,1.563538
1.098,3.623,1.19066,1.565445
1.099,3.629,1.194903,1.567169
1.1,3.634,1.199151,1.568802
1.101,3.64,1.203404,1.570221
1.102,3.645,1.207662,1.571533
1.103,3.651,1.211926,1.572662
1.104,3.656,1.216195,1.573639
1.105,3.662,1.220469,1.574478
1.106,3.667,1.224748,1.575134
1.107,3.673,1.229033,1.575699
1.108,3.678,1.233322,1.57605
1.109,3.684,1.237617,1.576279
1.11,3.689,1.241916,1.576355
1.111,3.695,1.246221,1.576263
1.112,3.7,1.25053,1.57605
1.113,3.706,1.254844,1.575653
1.114,3.711,1.259164,1.575104
1.115,3.717,1.263488,1.574417
1.116,3.723,1.267817,1.573563
1.117,3.728,1.27215,1.572571
1.118,3.734,1.276489,1.571411
1.119,3.739,1.280832,1.570129
1.12,3.745,1.28518,1.568634
1.121,3.75,1.289532,1.567047
1.122,3.756,1.29389,1.565308
1.123,3.761,1.298252,1.563354
1.124,3.767,1.302619,1.56131
1.125,3.773,1.30699,1.559082
1.126,3.778,1.311366,1.556763
1.127,3.784,1.315747,1.554169
1.128,3.789,1.320132,1.551514
1.129,3.795,1.324522,1.548676
1.13,3.801,1.328917,1.545685
1.131,3.806,1.333316,1.542603
1.132,3.812,1.33772,1.539276
1.133,3.817,1.342129,1.535919
1.134,3.823,1.346542,1.532562
1.135,3.828,1.35096,1.529541
1.136,3.834,1.355382,1.526581
1.137,3.84,1.35981,1.523743
1.138,3.845,1.364241,1.521149
1.139,3.851,1.368678,1.518738
1.14,3.857,1.373119,1.516388
1.141,3.862,1.377564,1.514282
1.142,3.868,1.382015,1.512329
1.143,3.873,1.38647,1.510529
1.144,3.879,1.390929,1.50885
1.145,3.885,1.395394,1.507446
1.146,3.89,1.399863,1.506104
1.147,3.896,1.404336,1.504974
1.148,3.902,1.408815,1.503998
1.149,3.907,1.413298,1.503174
1.15,3.913,1.417786,1.502533
1.151,3.918,1.422279,1.502075
1.152,3.924,1.426776,1.50174
1.153,3.93,1.431278,1.501556
1.154,3.935,1.435785,1.501587
1.155,3.941,1.440297,1.50174
1.156,3.947,1.444813,1.502075
1.157,3.952,1.449335,1.502594
1.158,3.958,1.453861,1.503296
1.159,3.964,1.458392,1.504059
1.16,3.969,1.462927,1.505066
1.161,3.975,1.467468,1.506256
1.162,3.981,1.472013,1.507538
1.163,3.986,1.476564,1.509033
1.164,3.992,1.481119,1.510712
1.165,3.998,1.485679,1.512512
1.166,4.003,1.490244,1.514465
1.167,4.009,1.494814,1.516663
1.168,4.015,1.499388,1.518921
1.169,4.02,1.503968,1.521393
1.17,4.026,1.508553,1.524048
1.171,4.032,1.513142,1.526855
1.172,4.037,1.517736,1.529785
1.173,4.043,1.522336,1.532959
1.174,4.049,1.52694,1.536224
1.175,4.055,1.531549,1.539673
1.176,4.06,1.536163,1.543304
1.177,4.066,1.540782,1.547058
1.178,4.072,1.545406,1.551025
1.179,4.077,1.550035,1.555176
1.18,4.083,1.554669,1.559448
1.181,4.089,1.559308,1.563873
1.182,4.094,1.563952,1.568451
1.183,4.1,1.5686,1.573181
1.184,4.106,1.573254,1.577759
1.185,4.112,1.577913,1.582031
1.186,4.117,1.582576,1.586212
1.187,4.123,1.587244,1.590088
1.188,4.129,1.591918,1.593811
1.189,4.135,1.596596,1.59726
1.19,4.14,1.601279,1.600494
1.191,4.146,1.605967,1.603546
1.192,4.152,1.610659,1.606384
1.193,4.158,1.615357,1.608978
1.194,4.163,1.620059,1.61142
1.195,4.169,1.624766,1.613525
1.196,4.175,1.629478,1.61554
1.197,4.181,1.634195,1.617249
1.198,4.186,1.638917,1.618805
1.199,4.192,1.643643,1.620087
1.2,4.198,1.648374,1.621185
1.201,4.204,1.65311,1.62207
1.202,4.209,1.657851,1.622742
1.203,4.215,1.662596,1.623169
1.204,4.221,1.667346,1.623413
1.205,4.227,1.6721,1.623413
1.206,4.232,1.676859,1.62323
1.207,4.238,1.681623,1.622803
1.208,4.244,1.686392,1.622131
1.209,4.25,1.691165,1.621368
1.21,4.256,1.695943,1.620209
1.211,4.261,1.700725,1.618958
1.212,4.267,1.705512,1.617493
1.213,4.273,1.710304,1.615753
1.214,4.279,1.7151,1.613831
1.215,4.285,1.719901,1.611633
1.216,4.29,1.724707,1.609314
1.217,4.296,1.729517,1.60672
1.218,4.302,1.734331,1.603943
1.219,4.308,1.73915,1.600922
1.22,4.314,1.743974,1.597656
1.221,4.319,1.748802,1.594238
1.222,4.325,1.753635,1.590607
1.223,4.331,1.758473,1.5867
1.224,4.337,1.763315,1.582611
1.225,4.343,1.768161,1.578278
1.226,4.348,1.773013,1.573761
1.227,4.354,1.777869,1.569031
1.228,4.36,1.782729,1.564087
1.229,4.366,1.787594,1.558899
1.23,4.372,1.792464,1.553467
1.231,4.378,1.797339,1.547913
1.232,4.383,1.802218,1.542084
1.233,4.389,1.807102,1.536163
1.234,4.395,1.811991,1.530518
1.235,4.401,1.816885,1.525482
1.236,4.407,1.821784,1.520813
1.237,4.413,1.826687,1.516571
1.238,4.418,1.831595,1.512848
1.239,4.424,1.836509,1.509583
1.24,4.43,1.841427,1.506775
1.241,4.436,1.84635,1.504395
1.242,4.442,1.851279,1.502533
1.243,4.448,1.856212,1.501038
1.244,4.454,1.861151,1.500122
1.245,4.459,1.866095,1.499603
1.246,4.465,1.871044,1.499542
1.247,4.471,1.875999,1.499969
1.248,4.477,1.880958,1.500824
1.249,4.483,1.885924,1.502136
1.25,4.489,1.890894,1.503937
1.251,4.495,1.89587,1.506226
1.252,4.501,1.900852,1.508911
1.253,4.506,1.905839,1.512024
1.254,4.512,1.910832,1.515717
1.255,4.518,1.915831,1.519745
1.256,4.524,1.920835,1.524384
1.257,4.53,1.925845,1.529388
1.258,4.536,1.930861,1.534821
1.259,4.542,1.935883,1.540771
1.26,4.548,1.940911,1.54718
1.261,4.554,1.945944,1.554016
1.262,4.56,1.950984,1.56134
1.263,4.565,1.956029,1.569153
1.264,4.571,1.961081,1.577332
1.265,4.577,1.966139,1.58606
1.266,4.583,1.971202,1.595215
1.267,4.589,1.976272,1.604828
1.268,4.595,1.981349,1.614929
1.269,4.601,1.986431,1.625427
1.27,4.607,1.991519,1.636475
1.271,4.613,1.9966140000000001,1.647919
1.272,4.619,2.001715,1.659851
1.273,4.625,2.006822,1.672211
1.274,4.631,2.011936,1.685059
1.275,4.636,2.017055,1.698364
1.276,4.642,2.022181,1.712128
1.277,4.648,2.027314,1.726379
1.278,4.654,2.032452,1.741028
1.279,4.66,2.037597,1.756226
1.28,4.666,2.042748,1.771759
1.281,4.672,2.047905,1.787964
1.282,4.678,2.053069,1.804321
1.283,4.684,2.058238,1.82135
1.284,4.69,2.063414,1.838257
1.285,4.696,2.068596,1.85553
1.286,4.702,2.073784,1.872559
1.287,4.708,2.078978,1.889832
1.288,4.714,2.084177,1.907104
1.289,4.72,2.089384,1.924377
1.29,4.726,2.094595,1.941711
1.291,4.732,2.099813,1.959167
1.292,4.738,2.105036,1.976685
1.293,4.744,2.110265,1.994141
1.294,4.75,2.1155,2.011719
1.295,4.756,2.12074,2.029419
1.296,4.762,2.125986,2.047058
1.297,4.768,2.131237,2.064819
1.298,4.774,2.136494,2.082642
1.299,4.78,2.141756,2.100403
1.3,4.786,2.147023,2.118408
1.301,4.792,2.152295,2.136353
1.302,4.798,2.157572,2.154358
1.303,4.804,2.162854,2.172424
1.304,4.81,2.168141,2.190491
1.305,4.816,2.173433,2.208679
1.306,4.822,2.178729,2.22699
1.307,4.828,2.18403,2.245178
1.308,4.834,2.189335,2.263611
1.309,4.84,2.194645,2.281921
1.31,4.846,2.199959,2.300354
1.311,4.852,2.205277,2.318909
1.312,4.858,2.210599,2.337524
1.313,4.864,2.215925,2.356018
1.314,4.87,2.221255,2.374695
1.315,4.876,2.226589,2.393433
1.316,4.882,2.231926,2.41217
1.317,4.888,2.237267,2.43103
1.318,4.894,2.242612,2.44989
1.319,4.9,2.247959,2.468811
1.32,4.906,2.25331,2.487854
1.321,4.912,2.258664,2.506836
1.322,4.918,2.264021,2.52594
1.323,4.924,2.26938,2.545044
1.324,4.93,2.274743,2.564331
1.325,4.936,2.280108,2.583557
1.326,4.942,2.285476,2.602844
1.327,4.948,2.290846,2.622192
1.328,4.954,2.296219,2.641602
1.329,4.96,2.301593,2.661133
1.33,4.966,2.30697,2.680603
1.331,4.972,2.312349,2.700195
1.332,4.978,2.31773,2.719849
1.333,4.984,2.323113,2.739441
1.334,4.99,2.328498,2.758484
1.335,4.996,2.333884,2.777283
1.336,5.003,2.339272,2.795227
1.337,5.009,2.344661,2.812866
1.338,5.015,2.350052,2.829834
1.339,5.021,2.355443,2.846375
1.34,5.027,2.360837,2.862366
1.341,5.033,2.366231,2.877686
1.342,5.039,2.371626,2.892639
1.343,5.045,2.377023,2.906982
1.344,5.051,2.38242,2.920837
1.345,5.057,2.387817,2.934143
1.346,5.063,2.393216,2.946838
1.347,5.069,2.398615,2.959167
1.348,5.075,2.404015,2.970825
1.349,5.082,2.409415,2.981934
1.35,5.088,2.414815,2.992676
1.351,5.094,2.420216,3.002686
1.352,5.1,2.425617,3.012329
1.353,5.106,2.431018,3.021362
1.354,5.112,2.436419,3.029846
1.355,5.118,2.441819,3.037781
1.356,5.124,2.44722,3.045288
1.357,5.13,2.452621,3.052185
1.358,5.136,2.458021,3.058533
1.359,5.143,2.463421,3.064392
1.36,5.149,2.46882,3.069702
1.361,5.155,2.474219,3.074463
1.362,5.161,2.479617,3.078796
1.363,5.167,2.485015,3.082397
1.364,5.173,2.490411,3.085632
1.365,5.179,2.495807,3.088318
1.366,5.185,2.501202,3.090393
1.367,5.192,2.506596,3.09198
1.368,5.198,2.511989,3.093079
1.369,5.204,2.51738,3.093567
1.37,5.21,2.522771,3.093567
1.371,5.216,2.52816,3.093018
1.372,5.222,2.533547,3.091919
1.373,5.228,2.538933,3.090332
1.374,5.235,2.544318,3.088196
1.375,5.241,2.549701,3.08551
1.376,5.247,2.555082,3.082336
1.377,5.253,2.560461,3.078552
1.378,5.259,2.565839,3.074341
1.379,5.265,2.571214,3.069519
1.38,5.271,2.576587,3.064148
1.381,5.278,2.581958,3.05835
1.382,5.284,2.587327,3.05188
1.383,5.29,2.592694,3.045105
1.384,5.296,2.598058,3.03833
1.385,5.302,2.60342,3.031921
1.386,5.308,2.608779,3.025452
1.387,5.315,2.614136,3.01947
1.388,5.321,2.619489,3.013489
1.389,5.327,2.62484,3.007751
1.39,5.333,2.630188,3.00238
1.391,5.339,2.635533,2.996887
1.392,5.345,2.640875,2.991943
1.393,5.352,2.646214,2.986938
1.394,5.358,2.65155,2.982239
1.395,5.364,2.656882,2.977844
1.396,5.37,2.662211,2.973511
1.397,5.376,2.667537,2.969482
1.398,5.383,2.672859,2.965515
1.399,5.389,2.678178,2.961792
1.4,5.395,2.683493,2.958496
1.401,5.401,2.688804,2.955078
1.402,5.407,2.694112,2.952148
1.403,5.414,2.699416,2.949158
1.404,5.42,2.704716,2.946472
1.405,5.426,2.710012,2.944031
1.406,5.432,2.715305,2.941895
1.407,5.438,2.720593,2.939758
1.408,5.445,2.725878,2.937927
1.409,5.451,2.731159,2.93634
1.41,5.457,2.736435,2.934814
1.411,5.463,2.741708,2.933533
1.412,5.469,2.746977,2.932617
1.413,5.476,2.752242,2.931763
1.414,5.482,2.757502,2.931091
1.415,5.488,2.762759,2.930725
1.416,5.494,2.768012,2.930481
1.417,5.501,2.77326,2.93042
1.418,5.507,2.778505,2.930664
1.419,5.513,2.783746,2.930969
1.42,5.519,2.788982,2.931763
1.421,5.525,2.794215,2.932373
1.422,5.532,2.799444,2.933411
1.423,5.538,2.804669,2.934631
1.424,5.544,2.80989,2.936035
1.425,5.55,2.815108,2.937683
1.426,5.557,2.820322,2.939392
1.427,5.563,2.825532,2.941528
